ID,Context_emotion,Human_response_emotion,FT_response_emotion,GPT_response_emotion,Human_response_emotion_similarity,FT_response_emotion_similarity,GPT_response_emotion_similarity
context_172,"{'anger': 0.003341974690556526, 'disgust': 0.010516166687011719, 'fear': 0.001151456031948328, 'joy': 0.001309139421209693, 'neutral': 0.013177748769521713, 'sadness': 0.9691726565361023, 'surprise': 0.001330803264863789}","{'anger': 0.013480445370078087, 'disgust': 0.019628824666142464, 'fear': 0.006570823956280947, 'joy': 0.0023424283135682344, 'neutral': 0.9389405846595764, 'sadness': 0.014744619838893414, 'surprise': 0.004292347468435764}","{'anger': 0.026445090770721436, 'disgust': 0.04318014904856682, 'fear': 0.011409789323806763, 'joy': 0.009861059486865997, 'neutral': 0.2563703954219818, 'sadness': 0.3494332432746887, 'surprise': 0.30330026149749756}","{'anger': 0.010445061139762402, 'disgust': 0.02899065800011158, 'fear': 0.006074976176023483, 'joy': 0.011463508009910583, 'neutral': 0.2061624377965927, 'sadness': 0.7348682880401611, 'surprise': 0.0019950419664382935}",0.029575666449654925,0.6656459303610577,0.9659093202503899
context_173,"{'anger': 0.3278296887874603, 'disgust': 0.3207342028617859, 'fear': 0.17814573645591736, 'joy': 0.001736135222017765, 'neutral': 0.04478362202644348, 'sadness': 0.12011555582284927, 'surprise': 0.0066551086492836475}","{'anger': 0.012853238731622696, 'disgust': 0.005715664476156235, 'fear': 0.015417290851473808, 'joy': 0.02737058699131012, 'neutral': 0.14031949639320374, 'sadness': 0.7588642239570618, 'surprise': 0.039459507912397385}","{'anger': 0.02727990597486496, 'disgust': 0.00890396535396576, 'fear': 0.10675204545259476, 'joy': 0.005036741029471159, 'neutral': 0.8269232511520386, 'sadness': 0.011239726096391678, 'surprise': 0.013864326290786266}","{'anger': 0.12569421529769897, 'disgust': 0.1605319082736969, 'fear': 0.20419129729270935, 'joy': 0.002774160588160157, 'neutral': 0.41815119981765747, 'sadness': 0.08654963970184326, 'surprise': 0.00210755062289536}",0.2708735397433988,0.16331840495385386,0.6037115868026539
context_174,"{'anger': 0.016374219208955765, 'disgust': 0.3211402893066406, 'fear': 0.02774442918598652, 'joy': 0.00299209076911211, 'neutral': 0.03236701339483261, 'sadness': 0.592942476272583, 'surprise': 0.006439469289034605}","{'anger': 0.0343928225338459, 'disgust': 0.310930460691452, 'fear': 0.014530905522406101, 'joy': 0.012225818820297718, 'neutral': 0.5617976188659668, 'sadness': 0.034854989498853683, 'surprise': 0.03126746043562889}","{'anger': 0.11272827535867691, 'disgust': 0.06110222265124321, 'fear': 0.005603894591331482, 'joy': 0.03168688714504242, 'neutral': 0.6810089945793152, 'sadness': 0.09353116899728775, 'surprise': 0.014338535256683826}","{'anger': 0.00400948291644454, 'disgust': 0.019334927201271057, 'fear': 0.020770998671650887, 'joy': 0.008534936234354973, 'neutral': 0.2720530331134796, 'sadness': 0.663212239742279, 'surprise': 0.012084436602890491}",0.32091643476339116,0.20985838210101337,0.8432993874111477
context_175,"{'anger': 0.05557947978377342, 'disgust': 0.011019475758075714, 'fear': 0.01181406993418932, 'joy': 0.7131664752960205, 'neutral': 0.11855350434780121, 'sadness': 0.08630092442035675, 'surprise': 0.003565993858501315}","{'anger': 0.023647762835025787, 'disgust': 0.017109200358390808, 'fear': 0.026702534407377243, 'joy': 0.004917619749903679, 'neutral': 0.9185203909873962, 'sadness': 0.005246876738965511, 'surprise': 0.0038557101506739855}","{'anger': 0.0035813988652080297, 'disgust': 0.001320685027167201, 'fear': 0.9759542942047119, 'joy': 0.0012171450071036816, 'neutral': 0.009426398202776909, 'sadness': 0.005337467882782221, 'surprise': 0.00316258636303246}","{'anger': 0.08174697309732437, 'disgust': 0.028233053162693977, 'fear': 0.18648464977741241, 'joy': 0.02089230902493, 'neutral': 0.6674813032150269, 'sadness': 0.012467559427022934, 'surprise': 0.002694128081202507}",0.17078331637560484,0.019920621651581927,0.2001740932071734
context_176,"{'anger': 0.0037697209045290947, 'disgust': 0.0091023501008749, 'fear': 0.023705901578068733, 'joy': 0.004210860934108496, 'neutral': 0.04903453215956688, 'sadness': 0.9077220559120178, 'surprise': 0.0024546023923903704}","{'anger': 0.007300928700715303, 'disgust': 0.018601831048727036, 'fear': 0.04456249997019768, 'joy': 0.00512611074373126, 'neutral': 0.2788985073566437, 'sadness': 0.12491769343614578, 'surprise': 0.520592451095581}","{'anger': 0.008058715611696243, 'disgust': 0.0015010731294751167, 'fear': 0.2962862253189087, 'joy': 0.21531671285629272, 'neutral': 0.05185374617576599, 'sadness': 0.3938612937927246, 'surprise': 0.033122263848781586}","{'anger': 0.007984964177012444, 'disgust': 0.02431916445493698, 'fear': 0.03907493129372597, 'joy': 0.017098156735301018, 'neutral': 0.5412148833274841, 'sadness': 0.3650455176830292, 'surprise': 0.0052624172531068325}",0.23533076527346153,0.7476371267930622,0.6031987496226707
context_177,"{'anger': 0.0612635537981987, 'disgust': 0.19476976990699768, 'fear': 0.6385247707366943, 'joy': 0.0024222354404628277, 'neutral': 0.06330347061157227, 'sadness': 0.03510031849145889, 'surprise': 0.004615862388163805}","{'anger': 0.4505126178264618, 'disgust': 0.16350091993808746, 'fear': 0.15510331094264984, 'joy': 0.0043016220442950726, 'neutral': 0.07579536736011505, 'sadness': 0.14649748802185059, 'surprise': 0.004288694821298122}","{'anger': 0.009457874111831188, 'disgust': 0.0030544078908860683, 'fear': 0.8154897093772888, 'joy': 0.019721385091543198, 'neutral': 0.12847983837127686, 'sadness': 0.01898403838276863, 'surprise': 0.004812765400856733}","{'anger': 0.0200557429343462, 'disgust': 0.010143515653908253, 'fear': 0.3299904465675354, 'joy': 0.009691746905446053, 'neutral': 0.6103293895721436, 'sadness': 0.015055565163493156, 'surprise': 0.004733628127723932}",0.47128281623631696,0.9528527202005377,0.5405644777708303
context_178,"{'anger': 0.0066353450529277325, 'disgust': 0.0044469647109508514, 'fear': 0.9204177260398865, 'joy': 0.00199707830324769, 'neutral': 0.02060949057340622, 'sadness': 0.006510640028864145, 'surprise': 0.03938286378979683}","{'anger': 0.005379702430218458, 'disgust': 0.0032782224006950855, 'fear': 0.9319400787353516, 'joy': 0.004386846907436848, 'neutral': 0.04354303330183029, 'sadness': 0.007616874761879444, 'surprise': 0.0038552505429834127}","{'anger': 0.0019124515820294619, 'disgust': 0.0005804223474115133, 'fear': 0.9798286557197571, 'joy': 0.002565812086686492, 'neutral': 0.008140256628394127, 'sadness': 0.005691634025424719, 'surprise': 0.001280802651308477}","{'anger': 0.017747024074196815, 'disgust': 0.013008682988584042, 'fear': 0.10810671001672745, 'joy': 0.012306803837418556, 'neutral': 0.8286446332931519, 'sadness': 0.01545307133346796, 'surprise': 0.004733092151582241}",0.9989538217454846,0.9990187416728951,0.15191796264511814
context_179,"{'anger': 0.031593263149261475, 'disgust': 0.7499110698699951, 'fear': 0.043590907007455826, 'joy': 0.0010605045827105641, 'neutral': 0.11967942863702774, 'sadness': 0.016317829489707947, 'surprise': 0.03784706071019173}","{'anger': 0.013464412651956081, 'disgust': 0.02159721776843071, 'fear': 0.026970919221639633, 'joy': 0.009840580634772778, 'neutral': 0.8761627078056335, 'sadness': 0.046049896627664566, 'surprise': 0.005914199165999889}","{'anger': 0.03908717632293701, 'disgust': 0.019709059968590736, 'fear': 0.10071347653865814, 'joy': 0.01177289616316557, 'neutral': 0.8048511147499084, 'sadness': 0.020087100565433502, 'surprise': 0.003779203165322542}","{'anger': 0.010276910848915577, 'disgust': 0.01731066033244133, 'fear': 0.027165211737155914, 'joy': 0.006257121451199055, 'neutral': 0.9286532998085022, 'sadness': 0.007577159442007542, 'surprise': 0.0027595828287303448}",0.18465449568815218,0.18917970372141224,0.1776414578931922
context_180,"{'anger': 0.019324390217661858, 'disgust': 0.06531183421611786, 'fear': 0.4325268268585205, 'joy': 0.0038736930582672358, 'neutral': 0.22450584173202515, 'sadness': 0.1531028002500534, 'surprise': 0.10135459899902344}","{'anger': 0.006918051745742559, 'disgust': 0.012456928379833698, 'fear': 0.010882040485739708, 'joy': 0.0043542212806642056, 'neutral': 0.950015127658844, 'sadness': 0.008350331336259842, 'surprise': 0.007023353595286608}","{'anger': 0.035958051681518555, 'disgust': 0.007016213610768318, 'fear': 0.013352276757359505, 'joy': 0.1940840184688568, 'neutral': 0.7353182435035706, 'sadness': 0.004029983188956976, 'surprise': 0.010241173207759857}","{'anger': 0.019277863204479218, 'disgust': 0.02228923887014389, 'fear': 0.02502959966659546, 'joy': 0.011906042695045471, 'neutral': 0.910206139087677, 'sadness': 0.008800839073956013, 'surprise': 0.002490321174263954}",0.4426977029889292,0.43605461024022607,0.45689536157592414
context_181,"{'anger': 0.05573131889104843, 'disgust': 0.07025247812271118, 'fear': 0.011515647172927856, 'joy': 0.0030917306430637836, 'neutral': 0.8323943614959717, 'sadness': 0.014559195376932621, 'surprise': 0.012455266900360584}","{'anger': 0.02193479984998703, 'disgust': 0.008932922035455704, 'fear': 0.03930409625172615, 'joy': 0.36960798501968384, 'neutral': 0.4940090775489807, 'sadness': 0.016865281388163567, 'surprise': 0.04934583976864815}","{'anger': 0.02608531154692173, 'disgust': 0.013476597145199776, 'fear': 0.03158547356724739, 'joy': 0.004660127218812704, 'neutral': 0.2196483165025711, 'sadness': 0.006072777323424816, 'surprise': 0.6984714269638062}","{'anger': 0.020884256809949875, 'disgust': 0.04835591837763786, 'fear': 0.01712482050061226, 'joy': 0.004400716163218021, 'neutral': 0.896112322807312, 'sadness': 0.009963850490748882, 'surprise': 0.0031580612994730473}",0.7990870489901001,0.3164490607690391,0.9985047595599024
context_182,"{'anger': 0.07459466904401779, 'disgust': 0.261364221572876, 'fear': 0.16305609047412872, 'joy': 0.0013742984738200903, 'neutral': 0.16466204822063446, 'sadness': 0.21185821294784546, 'surprise': 0.12309043109416962}","{'anger': 0.008106405846774578, 'disgust': 0.012654554098844528, 'fear': 0.04112646356225014, 'joy': 0.03311067074537277, 'neutral': 0.8917808532714844, 'sadness': 0.010472919791936874, 'surprise': 0.0027482183650135994}","{'anger': 0.014936822466552258, 'disgust': 0.020147450268268585, 'fear': 0.004586920142173767, 'joy': 0.0021351492032408714, 'neutral': 0.9338680505752563, 'sadness': 0.003416945692151785, 'surprise': 0.020908605307340622}","{'anger': 0.011484935879707336, 'disgust': 0.045193396508693695, 'fear': 0.07181006669998169, 'joy': 0.019874822348356247, 'neutral': 0.8279270529747009, 'sadness': 0.02061360701918602, 'surprise': 0.0030961011070758104}",0.4135687933946892,0.40568018630931535,0.4587280256675965
context_183,"{'anger': 0.032701458781957626, 'disgust': 0.02092660218477249, 'fear': 0.8226708173751831, 'joy': 0.002417482901364565, 'neutral': 0.0516679584980011, 'sadness': 0.037874650210142136, 'surprise': 0.03174106031656265}","{'anger': 0.016122832894325256, 'disgust': 0.28530141711235046, 'fear': 0.5435834527015686, 'joy': 0.003781853709369898, 'neutral': 0.07015562802553177, 'sadness': 0.02515561319887638, 'surprise': 0.055899158120155334}","{'anger': 0.007349476683884859, 'disgust': 0.002206947887316346, 'fear': 0.01376667246222496, 'joy': 0.31916993856430054, 'neutral': 0.5750171542167664, 'sadness': 0.0421062596142292, 'surprise': 0.04038351774215698}","{'anger': 0.009320440702140331, 'disgust': 0.009887713007628918, 'fear': 0.745155394077301, 'joy': 0.008411855436861515, 'neutral': 0.20360131561756134, 'sadness': 0.020757371559739113, 'surprise': 0.0028659177478402853}",0.895906599757284,0.08236759082923428,0.9780639498539316
context_184,"{'anger': 0.0732484683394432, 'disgust': 0.07383862137794495, 'fear': 0.3049755394458771, 'joy': 0.005623801611363888, 'neutral': 0.15091849863529205, 'sadness': 0.17662236094474792, 'surprise': 0.21477268636226654}","{'anger': 0.02441963367164135, 'disgust': 0.35298216342926025, 'fear': 0.03831670433282852, 'joy': 0.028826264664530754, 'neutral': 0.39215797185897827, 'sadness': 0.15489129722118378, 'surprise': 0.00840603094547987}","{'anger': 0.0035364613868296146, 'disgust': 0.0011609551729634404, 'fear': 0.8950243592262268, 'joy': 0.0016011132393032312, 'neutral': 0.009835165925323963, 'sadness': 0.024901188910007477, 'surprise': 0.06394083797931671}","{'anger': 0.06592273712158203, 'disgust': 0.11313653737306595, 'fear': 0.01592112146317959, 'joy': 0.036347877234220505, 'neutral': 0.7188136577606201, 'sadness': 0.04779472202062607, 'surprise': 0.0020633158273994923}",0.5131031745646795,0.7225274778096055,0.4094952196106052
context_185,"{'anger': 0.043324097990989685, 'disgust': 0.9207562804222107, 'fear': 0.008209898136556149, 'joy': 0.0003941729955840856, 'neutral': 0.016300400719046593, 'sadness': 0.007778629660606384, 'surprise': 0.003236502641811967}","{'anger': 0.010502025485038757, 'disgust': 0.015496236272156239, 'fear': 0.004621788393706083, 'joy': 0.0023200414143502712, 'neutral': 0.9480305910110474, 'sadness': 0.0027232621796429157, 'surprise': 0.016306059435009956}","{'anger': 0.8122620582580566, 'disgust': 0.012613747268915176, 'fear': 0.02332484722137451, 'joy': 0.010869224555790424, 'neutral': 0.055103473365306854, 'sadness': 0.07522020488977432, 'surprise': 0.010606368072330952}","{'anger': 0.028453022241592407, 'disgust': 0.03470572456717491, 'fear': 0.025572827085852623, 'joy': 0.01683335192501545, 'neutral': 0.880186915397644, 'sadness': 0.011875447817146778, 'surprise': 0.002372670453041792}",0.0346403442122698,0.06431817403642315,0.05884813160929625
context_186,"{'anger': 0.04253534600138664, 'disgust': 0.0014844182878732681, 'fear': 0.0023495557252317667, 'joy': 0.08504282683134079, 'neutral': 0.04982589930295944, 'sadness': 0.7122235894203186, 'surprise': 0.1065383329987526}","{'anger': 0.9160887002944946, 'disgust': 0.005217412021011114, 'fear': 0.01327708549797535, 'joy': 0.0021675475873053074, 'neutral': 0.04148894175887108, 'sadness': 0.020460214465856552, 'surprise': 0.0012999727623537183}","{'anger': 0.01831168495118618, 'disgust': 0.1537981778383255, 'fear': 0.005632724612951279, 'joy': 0.08658546954393387, 'neutral': 0.43701186776161194, 'sadness': 0.29437440633773804, 'surprise': 0.004285680595785379}","{'anger': 0.028162620961666107, 'disgust': 0.010510879568755627, 'fear': 0.009104443714022636, 'joy': 0.020934859290719032, 'neutral': 0.9212863445281982, 'sadness': 0.007979173213243484, 'surprise': 0.0020217227283865213}",0.08379018472640665,0.5934880765104468,0.08164809762987046
context_187,"{'anger': 0.7383607625961304, 'disgust': 0.05222904682159424, 'fear': 0.03326740860939026, 'joy': 0.001017459318973124, 'neutral': 0.0726199820637703, 'sadness': 0.07715460658073425, 'surprise': 0.02535073272883892}","{'anger': 0.028156381100416183, 'disgust': 0.1664663553237915, 'fear': 0.038809679448604584, 'joy': 0.004127358086407185, 'neutral': 0.7457568645477295, 'sadness': 0.013280043378472328, 'surprise': 0.0034033209085464478}","{'anger': 0.010254587046802044, 'disgust': 0.006972420495003462, 'fear': 0.025269290432333946, 'joy': 0.03723578900098801, 'neutral': 0.20318032801151276, 'sadness': 0.7087264060974121, 'surprise': 0.008361239917576313}","{'anger': 0.022896746173501015, 'disgust': 0.02924257330596447, 'fear': 0.011242535896599293, 'joy': 0.3247680068016052, 'neutral': 0.576970100402832, 'sadness': 0.03267565742135048, 'surprise': 0.0022043082863092422}",0.15004271153809523,0.14180821142887123,0.12791640150770467
context_188,"{'anger': 0.008540916256606579, 'disgust': 0.6970112323760986, 'fear': 0.013101650401949883, 'joy': 0.0018142021726816893, 'neutral': 0.01717127300798893, 'sadness': 0.2593885362148285, 'surprise': 0.0029722300823777914}","{'anger': 0.02805831842124462, 'disgust': 0.5868706107139587, 'fear': 0.01062767393887043, 'joy': 0.0049204169772565365, 'neutral': 0.08698493242263794, 'sadness': 0.2772447466850281, 'surprise': 0.005293203983455896}","{'anger': 0.01561278197914362, 'disgust': 0.04715018719434738, 'fear': 0.6313375234603882, 'joy': 0.0024463392328470945, 'neutral': 0.11683343350887299, 'sadness': 0.17965134978294373, 'surprise': 0.006968377158045769}","{'anger': 0.010026627220213413, 'disgust': 0.15451717376708984, 'fear': 0.00615109596401453, 'joy': 0.02265833131968975, 'neutral': 0.05843917280435562, 'sadness': 0.746840238571167, 'surprise': 0.0013673176290467381}",0.9898575753747151,0.1807043190644888,0.5314442899119631
context_189,"{'anger': 0.030303481966257095, 'disgust': 0.006893102079629898, 'fear': 0.8068634867668152, 'joy': 0.0019007207592949271, 'neutral': 0.045130036771297455, 'sadness': 0.02172011137008667, 'surprise': 0.0871889516711235}","{'anger': 0.03414227068424225, 'disgust': 0.016144994646310806, 'fear': 0.06193052977323532, 'joy': 0.012985733337700367, 'neutral': 0.7762393355369568, 'sadness': 0.034762781113386154, 'surprise': 0.06379440426826477}","{'anger': 0.009917384944856167, 'disgust': 0.00618574908003211, 'fear': 0.003051540581509471, 'joy': 0.07598751038312912, 'neutral': 0.8913962841033936, 'sadness': 0.005007315892726183, 'surprise': 0.008454122580587864}","{'anger': 0.02684376947581768, 'disgust': 0.004283190239220858, 'fear': 0.009974636137485504, 'joy': 0.02596416510641575, 'neutral': 0.9191204905509949, 'sadness': 0.0019418823067098856, 'surprise': 0.011871863156557083}",0.1451458537754784,0.06046720769283853,0.06879001173877042
